id	nloci	ann	ct4	ct5	ct6	ct7	ct1	ct2	ct3	cc5	cc4	cc7	cc6	cc1	cc3	cc2	pt7	pt6	pt5	pt4	pt3	pt2	pt1	pc2	pc3	pc1	pc6	pc7	pc4	pc5
681	0	ncrna gene|ncrna::U102;gene::SNORD102,RPL21P28,RPL21	682	769	721	525	36	685	873	794	1156	927	448	1154	714	448	1414	1416	828	1403	1680	785	575	1316	1500	2136	1131	1509	2128	1643
682	0	ncrna gene|ncrna::HBII-210;gene::SNORD69,GNL3,GNL3,GNL3	300	265	378	316	108	321	289	270	495	384	285	592	319	296	1903	1416	785	1755	2111	982	702	1580	1560	3124	1076	1504	2299	1463
683	0	gene miRNA|gene::MIR1307,USMG5,USMG5,USMG5;miRNA::hsa-miR-1307-5p,hsa-miR-1307-3p	16759	10138	5632	10022	2016	12930	6608	11673	8997	12474	9098	17448	15824	11401	15842	3772	6163	14527	15324	8537	7450	5570	17879	16322	5731	8158	6195	8218
684	0	repeat miRNA gene|repeat::DNA;miRNA::hsa-miR-584-5p,hsa-miR-584-3p;gene::SH3TC2	3003	3537	7301	2082	4064	2000	1042	10315	4752	4223	1746	2720	1627	10282	3215	932	647	1442	9123	6048	1541	14242	2736	3888	1836	4058	5662	12547
685	0	gene miRNA|gene::MIR551B,EGFEM1P;miRNA::hsa-miR-551b-3p	412	421	267	376	6	222	124	249	647	621	469	221	357	158	485	362	438	448	290	245	323	171	615	405	680	634	807	365
686	0	ncrna gene|ncrna::HBII-296B;gene::SNORD91B,TSR1	39	46	52	45	0	14	20	39	97	79	55	41	11	15	329	303	235	258	461	186	245	327	286	417	325	383	629	394
687	0	gene miRNA|gene::MIR31,MIR31HG;miRNA::hsa-miR-31-3p,hsa-miR-31-5p	1228	640	1560	1119	370	776	716	1123	1278	1249	1318	1129	733	394	1640	588	274	1226	858	408	640	402	1125	1512	1233	861	1252	1328
688	0	gene|gene::RGPD2,RGPD1	2252	5747	2460	2282	788	2833	4583	1682	1923	2943	1164	4816	1838	1366	33687	80564	20031	72871	75781	25336	17104	35923	23151	125778	28717	69024	23056	40691
689	0	ncrna gene|ncrna::U96a;gene::SNORD96A,GNB2L1	242	264	155	194	31	246	272	195	370	331	177	347	161	118	384	371	208	449	464	155	299	249	377	642	252	354	531	285
690	0	ncrna gene|ncrna::SNORD127;gene::SNORD127,PRPF39	30	56	58	42	3	19	66	24	75	66	39	30	31	57	463	605	390	421	591	720	525	1074	242	266	544	841	854	876
691	0	gene miRNA|gene::MIR146B;miRNA::hsa-miR-146b-5p,hsa-miR-146b-3p	8243	6030	9738	10460	20520	7290	6357	5889	6308	10563	8708	12864	7111	4909	13162	12356	4007	12531	12137	4466	5719	7453	8965	14719	7069	10222	8462	10673
692	0	gene|gene::CLASP1,CLASP1,CLASP1,RNU4ATAC,CLASP1	242	251	368	289	190	175	451	217	288	465	213	201	199	275	272	562	413	465	307	271	478	460	424	391	400	892	557	514
693	0	ncrna gene|ncrna::U28;gene::SNORD28,SNHG1	114	145	85	127	0	195	132	143	151	184	118	185	111	87	302	203	93	318	292	129	133	229	281	460	117	154	173	198
694	0	ncrna gene|ncrna::U77;gene::GAS5,SNORD77	7	20	15	14	0	4	8	10	10	21	5	20	8	8	353	717	382	619	412	205	81	448	453	832	399	634	800	367
695	0	gene miRNA|gene::MIR577,UGT8,UGT8;miRNA::hsa-miR-577	2177	2896	4140	1701	3016	1449	948	7136	3922	4919	1602	2315	1847	9291	4875	1908	1695	2145	12865	7210	2828	14820	3814	5109	3933	9744	8483	18883
696	0	ncrna gene|ncrna::HBII-202;gene::RPL13,RPL13,RPL13,SNORD68,RPL13	245	350	227	200	113	274	610	256	292	284	129	371	251	169	3911	3002	1310	4081	5212	2004	1628	3660	2576	7271	2383	3739	4008	4208
697	0	ncrna gene|ncrna::HBII-180C;gene::C19orf48,C19orf48,C19orf48,SNORD88C,C19orf48,C19orf48,C19orf48,C19orf48,C19orf48,C19orf48,C19orf48	10	7	5	9	3	15	24	9	6	12	0	13	3	6	37	12	23	48	82	41	23	67	77	118	16	33	104	64
698	0	ncrna gene|ncrna::U51;gene::EEF1B2,SNORD51,EEF1B2,EEF1B2	19	23	12	19	0	14	11	26	31	39	15	30	19	15	273	243	142	191	264	83	97	187	204	376	151	266	380	224
699	0	repeat gene|repeat::snRNA;gene::HSPA8,HSPA8	717	891	429	353	25	640	600	409	963	879	659	963	560	445	795	758	598	832	1282	493	669	679	1200	1658	808	783	1109	485
700	0	repeat gene|repeat::snRNA;gene::HSPA8,HSPA8	102	111	84	74	50	89	282	38	135	96	117	54	16	60	143	309	321	108	173	116	348	226	131	212	336	264	373	146
701	0	repeat gene|repeat::snRNA;gene::HSPA8,HSPA8	128	269	0	0	35	189	170	0	143	186	211	374	200	123	304	258	234	422	850	134	381	294	602	1068	433	272	299	3
702	0	repeat|repeat::LINE	78	128	155	222	73	57	24	154	95	242	112	96	82	106	22	13	8	11	23	10	0	14	9	7	9	16	16	35
703	0	gene miRNA|gene::MIR874,KLHL3,KLHL3,KLHL3;miRNA::hsa-miR-874-3p,hsa-miR-874-5p	4854	4791	4850	3832	2321	5479	2773	3985	6732	5872	3513	5963	3807	3621	5317	4485	3824	5442	4393	2627	3304	2843	5169	7997	3181	5224	6811	4174
704	0	|	45	78	37	46	18	38	161	38	28	41	9	199	65	30	924	770	187	500	306	210	394	167	371	1351	221	479	558	368
705	0	gene miRNA|gene::MIR328,ELMO3;miRNA::hsa-miR-328-3p	3579	3341	2870	2551	1114	4142	2197	2579	3994	3008	1864	4559	2593	2034	3196	2400	1042	3231	2724	1397	1212	1385	3672	4924	1547	2316	3590	2497
706	0	repeat miRNA gene|repeat::SINE,SINE;miRNA::hsa-miR-1303;gene::MIR1303	10	11	8	10	0	6	13	0	23	15	17	19	25	0	40	25	15	27	31	9	14	0	29	44	10	30	30	17
707	0	gene miRNA|gene::MIR22HG,MIR22HG,MIR22,MIR22HG,MIR22HG;miRNA::hsa-miR-22-5p,hsa-miR-22-3p	223887	261900	221969	197592	53947	329065	220167	171608	305988	265744	162173	481495	272274	195465	524140	328218	195484	487971	410874	197700	177882	209764	441090	686957	211433	369854	479742	301883
708	0	gene miRNA|gene::MIR210HG,MIR210;miRNA::hsa-miR-210-3p,hsa-miR-210-5p	982	686	611	535	223	587	604	1174	1306	885	969	518	516	664	519	682	376	657	648	1375	365	389	673	592	732	509	987	840
709	0	repeat gene|repeat::SINE;gene::SPOCD1,SPOCD1,SPOCD1	19	24	4	16	10	14	3	374	11	41	377	9	10	6	12	4	0	8	3	4	5	452	9	1649	0	7	7	5
710	0	gene miRNA|gene::MIR125B1,MIR100HG;miRNA::hsa-miR-125b-5p,hsa-miR-125b-1-3p	1496	1883	2211	1575	1156	2123	1244	1890	2822	2251	1272	3013	2332	1648	3005	1930	1097	2731	3022	1798	1018	1861	3703	3791	1594	2137	3903	2723
711	0	gene miRNA|gene::MIR125B2,MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG;miRNA::hsa-miR-125b-5p,hsa-miR-125b-2-3p	49674	43934	53071	37430	34043	58144	43714	45565	69661	47750	33590	73058	48355	47832	68533	53772	29914	80181	67652	44097	32804	47051	75362	110154	35358	56859	91842	62119
712	0	gene|gene::DIRC2	17	24	32	50	6	32	21	30	62	54	16	110	34	48	10	10	10	25	6	3	7	155	26	422	5	11	43	16
713	0	gene miRNA|gene::MIR32,TMEM245;miRNA::hsa-miR-32-5p,hsa-miR-32-3p	388	463	339	357	122	300	194	848	298	459	280	380	301	825	544	208	296	476	941	575	224	797	484	659	379	561	423	1294
714	0	gene miRNA|gene::MIR30D;miRNA::hsa-miR-30d-5p,hsa-miR-30d-3p	40558	43926	39076	35780	20215	57240	40544	31959	62690	51152	29478	101205	58973	23867	104840	70676	35729	109896	85841	47854	37938	34291	99102	139127	42385	73772	109022	67137
715	0	gene miRNA|gene::MIR193BHG,MIR193BHG,MIR365A;miRNA::hsa-miR-365a-3p,hsa-miR-365a-5p;gene::MIR365B;miRNA::hsa-miR-365b-5p,hsa-miR-365b-3p	177	180	235	212	657	115	188	188	222	210	119	511	270	257	594	329	201	613	496	292	191	441	479	844	321	591	673	694
716	0	ncrna gene|ncrna::ACA28;gene::EIF5,SNORA28,EIF5	66	39	46	53	0	61	26	69	87	93	57	70	62	46	70	70	45	80	70	54	36	48	101	74	48	76	92	68
717	0	ncrna gene|ncrna::snR39B;gene::EIF4A2,SNORD2	410	599	484	253	99	146	417	586	450	540	235	399	234	896	9200	8141	3063	5317	8410	6307	2607	14939	6164	13662	9705	17298	13017	19148
718	0	gene miRNA|gene::R3HDM1,R3HDM1,R3HDM1,MIR128-1,R3HDM1;miRNA::hsa-miR-128-3p,hsa-miR-128-1-5p;gene::ARPP21,MIR128-2,ARPP21,ARPP21;miRNA::hsa-miR-128-3p,hsa-miR-128-2-5p	95794	96677	83658	64193	53431	115339	102104	42816	79184	57623	42752	167084	104555	21784	107514	106592	45004	121694	98906	23468	47707	50793	158655	214206	59536	100344	132130	74344
719	0	gene miRNA|gene::MIR331;miRNA::hsa-miR-331-5p,hsa-miR-331-3p	2989	2792	2013	1268	403	2154	2309	1543	2882	1883	1290	3574	1991	1231	2867	2564	1297	2984	2626	1302	1901	1709	3293	6164	1705	2584	4089	2388
720	0	repeat|repeat::tRNA;repeat::tRNA	979	1460	682	909	472	1280	1238	829	1605	1394	639	1482	1031	449	18609	12674	4446	10289	8449	6826	9352	6786	12223	23188	6703	12591	17460	13384
721	0	gene|gene::VTRNA1-1	237	269	273	431	205	247	146	405	732	514	250	328	934	479	1139	703	348	518	517	1231	310	908	1957	838	377	1042	1381	1235
722	0	ncrna gene|ncrna::U54;gene::RPS20,SNORD54,RPS20	38	27	7	16	0	60	20	29	84	31	29	25	11	3	253	120	32	181	204	57	53	99	162	375	98	159	205	102
723	0	gene miRNA|gene::MIR2682,MIR137HG;miRNA::hsa-miR-2682-5p,hsa-miR-2682-3p	305	349	341	324	109	530	227	141	678	514	304	586	290	77	435	609	268	426	321	60	167	81	441	790	301	434	827	241
724	0	ncrna gene|ncrna::U15A;gene::SNORD15A,RPS3,RPS3,RPS3,RPS3	0	0	0	3	0	0	7	0	0	0	0	0	0	0	64	82	49	61	76	116	169	212	29	41	57	88	70	75
725	0	gene miRNA|gene::DLEU2,MIR16-1;miRNA::hsa-miR-16-5p,hsa-miR-16-1-3p;gene::MIR16-2,SMC4,SMC4,SMC4;miRNA::hsa-miR-16-5p,hsa-miR-16-2-3p	24490	25100	35488	27985	6872	22645	14115	38420	35786	29667	21418	19292	14061	32577	23890	21185	16958	25958	40550	26034	15645	41489	24894	34874	22934	30892	41837	48727
726	0	gene miRNA|gene::MIR135A2;miRNA::hsa-miR-135a-5p	725	675	1286	1361	267	342	423	615	1280	1241	1627	664	1828	370	2390	982	514	1511	760	658	419	426	3417	1155	2509	2106	2148	1328
727	0	ncrna gene|ncrna::HBII-166;gene::SNORD67,CKAP5,CKAP5	30	42	35	22	0	40	63	23	48	33	18	53	26	34	202	158	55	180	283	78	104	167	148	341	141	166	187	205
728	0	ncrna gene|ncrna::U36B;gene::SNORD36B,RPL7A	16	21	16	13	0	11	24	6	17	8	9	23	6	7	147	148	78	133	155	78	54	148	73	314	135	222	214	176
729	0	repeat|repeat::srpRNA	1937	4024	2609	1805	2191	996	9209	1205	3269	4382	1581	534	818	10672	1761	5133	3169	3456	2296	3416	6984	10333	3067	3769	4892	7493	6624	2767
730	0	repeat|repeat::SINE;gene::VPS35;repeat::SINE;gene::LOC100631378;repeat::SINE;gene::CUX1,CUX1,CUX1,CUX1,CUX1,CUX1,CUX1;repeat::SINE;gene::MYO9B,MYO9B;repeat::SINE;gene::MYO9B,MYO9B;repeat::SINE;gene::CTPS2,CTPS2,CTPS2;repeat::SINE;gene::CTPS2,CTPS2,CTPS2;repeat::SINE;gene::CTPS2,CTPS2,CTPS2;repeat::SINE;gene::CTPS2,CTPS2,CTPS2;repeat::SINE;gene::TBC1D12;repeat::SINE;gene::TBC1D12;repeat::SINE;gene::TMEM63A;repeat::SINE;gene::TMEM63A;repeat::SINE;gene::NR2F6;repeat::SINE;gene::CCDC94;repeat::SINE;gene::CCDC94;repeat::SINE;gene::RHOU;repeat::SINE;gene::RHOU;repeat::SINE;gene::PREPL,PREPL,PREPL,PREPL,PREPL,PREPL,PREPL	23	117	26	38	214	50	132	4	50	55	26	29	14	32	243	626	523	448	397	227	618	358	385	635	545	801	747	231
731	0	repeat gene|repeat::SINE;gene::FAT3	231	211	247	153	3	65	81	156	836	598	295	92	93	172	9	18	24	19	22	15	21	6	68	71	24	25	53	10
732	0	repeat gene|repeat::SINE;gene::HECTD4;repeat::SINE;gene::HECTD4	172	130	171	176	27	77	120	99	478	416	207	139	138	60	127	237	189	157	93	82	91	90	215	210	219	290	428	99
733	0	repeat gene|repeat::SINE;repeat::SINE;repeat::SINE;gene::ZNF75A,ZNF75A;repeat::SINE;gene::ZNF75A,ZNF75A	129	421	107	119	199	148	1543	78	346	240	130	85	89	196	210	1032	774	723	550	514	1647	842	600	1047	998	1368	1440	417
734	0	repeat|repeat::srpRNA	110	343	98	74	114	27	265	39	73	195	67	61	27	124	1082	2671	1324	2120	1554	1306	2753	2920	1222	1569	1721	2938	1726	1399
735	0	gene miRNA|gene::MIR23B,C9orf3,C9orf3;miRNA::hsa-miR-23b-5p,hsa-miR-23b-3p	23387	21183	18798	15584	3915	16706	10210	25670	20722	20809	12136	10692	9290	22043	27908	21500	10695	19671	31288	17127	15839	23254	16168	16852	14324	24558	28807	36511
736	0	gene miRNA|gene::MIR23A;miRNA::hsa-miR-23a-3p,hsa-miR-23a-5p	1181	1278	1352	1684	573	1207	913	1341	1614	1429	1096	1414	1285	1097	2637	1301	1270	2258	1967	2066	927	1243	2225	2430	1576	1956	2276	2271
737	0	gene miRNA|gene::MIR33A,SREBF2,SREBF2;miRNA::hsa-miR-33a-5p,hsa-miR-33a-3p	910	758	334	724	126	616	362	959	476	802	543	670	490	741	808	305	319	679	864	519	321	621	795	895	569	684	502	849
738	0	gene miRNA|gene::MIR124-2,MIR124-2HG;miRNA::hsa-miR-124-3p,hsa-miR-124-5p;gene::MIR124-1;miRNA::hsa-miR-124-5p,hsa-miR-124-3p;gene::MIR124-3;miRNA::hsa-miR-124-5p,hsa-miR-124-3p	46600	36268	21068	29179	4404	41209	31656	23839	28032	28356	21951	35041	20805	12184	34689	21194	11932	39713	32305	8102	25225	6787	27670	39838	16310	19492	24481	18438
739	0	gene miRNA|gene::MIR592,GRM8,GRM8,GRM8;miRNA::hsa-miR-592	666	769	191	231	105	656	428	174	829	468	213	306	361	195	692	1166	543	653	354	194	486	186	729	431	291	561	1132	337
740	0	|	141	156	125	355	6	34	31	191	141	313	54	246	56	186	31	9	0	12	36	8	8	136	27	329	8	9	15	29
741	0	gene miRNA|gene::MIR26A2,CTDSP2;miRNA::hsa-miR-26a-5p,hsa-miR-26a-2-3p;gene::MIR26A1,CTDSPL,CTDSPL;miRNA::hsa-miR-26a-5p,hsa-miR-26a-1-3p	683581	684724	409447	591942	151660	367688	307117	713956	556666	456044	320869	444146	367544	438707	1045002	822332	405619	812218	1058239	603773	836628	475451	619522	688138	425828	641996	871778	1270219
742	0	ncrna gene|ncrna::ACA45;gene::SCARNA15,SNHG21,SNHG21,SNHG21,FSD2,FSD2,FSD2	2133	2034	2167	2007	1168	1882	1064	1387	3444	3358	1884	3167	2082	1331	3970	4152	1876	3094	2498	1367	1590	1340	3630	4185	2197	3864	5171	2311
743	0	|	94	772	180	14	31	1305	1190	44	132	135	73	335	146	56	295	428	161	467	521	374	1145	184	420	657	219	405	425	303
744	0	repeat|repeat::snRNA;repeat::snRNA;repeat::snRNA;repeat::snRNA;repeat::snRNA;repeat::snRNA;repeat::snRNA	11315	15298	7501	6220	3385	17027	18403	9967	9839	10745	4870	10418	6243	5631	8475	5804	2878	7067	7104	5588	12095	6153	8917	10220	4909	6625	6899	7231
745	0	ncrna gene|ncrna::U97;gene::SNORD97,EIF4G2,EIF4G2,EIF4G2	60	32	40	29	4	20	28	53	63	53	21	33	23	36	109	84	31	74	95	76	58	153	85	101	55	70	67	146
746	0	tRNA repeat|tRNA::tRNA-Thr-TGT-4-1;repeat::tRNA	112	96	116	104	73	19	76	28	38	118	43	22	16	91	368	3063	1054	539	219	422	455	990	495	1115	2016	3549	1325	627
747	0	tRNA repeat|tRNA::tRNA-Thr-TGT-2-1;repeat::tRNA	5	19	20	0	0	0	8	3	3	20	3	0	0	0	7	130	36	18	4	3	11	20	5	37	99	117	40	14
748	0	tRNA repeat|tRNA::tRNA-Thr-TGT-3-1;repeat::tRNA	7	87	15	32	11	7	48	0	48	34	12	9	3	63	38	596	141	59	29	65	175	275	76	44	210	333	135	73
749	0	tRNA repeat|tRNA::tRNA-Cys-GCA-4-1;repeat::tRNA;tRNA::tRNA-Cys-GCA-2-3;repeat::tRNA;tRNA::tRNA-Cys-GCA-2-4;repeat::tRNA;tRNA::tRNA-Cys-GCA-2-1;repeat::tRNA;tRNA::tRNA-Cys-GCA-2-2;repeat::tRNA	805	584	575	1208	150	655	356	596	2618	788	636	1496	1742	372	13559	24070	6865	10193	9346	20538	17702	10213	11836	6611	10402	6330	4146	8705
750	0	tRNA repeat|tRNA::tRNA-Cys-GCA-9-2;repeat::tRNA;tRNA::tRNA-Cys-GCA-9-1;repeat::tRNA;tRNA::tRNA-Cys-GCA-15-1;repeat::tRNA;gene::ZNF767P,ZNF767P;tRNA::tRNA-Cys-GCA-9-3;repeat::tRNA;gene::ZNF767P,ZNF767P;tRNA::tRNA-Cys-GCA-9-4;repeat::tRNA;gene::ZNF767P,ZNF767P;tRNA::tRNA-Cys-GCA-13-1;repeat::tRNA;gene::ZNF767P,ZNF767P;tRNA::tRNA-Cys-GCA-10-1;repeat::tRNA;gene::ZNF767P,ZNF767P;tRNA::tRNA-Cys-GCA-8-1;repeat::tRNA;gene::ZNF767P,ZNF767P	7	7	20	23	0	4	0	0	27	12	4	12	4	0	132	327	33	117	128	199	381	85	120	89	40	46	40	117
751	0	tRNA repeat|tRNA::tRNA-Cys-GCA-11-1;repeat::tRNA	3	3	3	8	0	7	0	3	12	4	0	36	12	0	191	367	63	106	129	118	288	22	47	83	33	76	29	24
752	0	repeat gene|repeat::tRNA;gene::PIK3AP1	6	27	14	43	0	21	17	3	61	18	18	21	46	6	30	86	6	3	20	30	40	13	59	59	29	14	65	11
753	0	ncrna gene|ncrna::HBII-436;gene::SNORD107,PWARSN	203	195	182	155	88	252	714	137	360	233	119	521	311	113	1922	1167	644	1818	1255	494	607	638	1736	2800	894	1241	1840	927
754	0	repeat gene|repeat::SINE;gene::DTWD2,DTWD2	0	4	0	3	0	0	0	0	24	21	6	3	9	0	3	41	16	21	0	6	27	23	26	12	42	76	56	29
755	0	repeat|repeat::tRNA	4385	4900	2903	3568	951	5031	4275	2289	3433	3296	2017	6722	3054	1532	57269	65170	27348	73180	46165	23543	37276	21204	52209	119355	29838	44290	63745	43276
756	0	ncrna gene|ncrna::HBII-429;gene::SNORD100,RPS12	104	177	134	114	41	89	275	92	195	109	136	133	64	122	1692	1337	795	1992	2540	1198	829	1465	1303	2862	960	1234	1874	1554
757	0	gene miRNA|gene::MIR199A1,DNM2,DNM2,DNM2,DNM2,DNM2;miRNA::hsa-miR-199a-3p,hsa-miR-199a-5p;gene::DNM1,DNM1,DNM1,MIR199B,DNM1,DNM1;miRNA::hsa-miR-199b-5p,hsa-miR-199b-3p;gene::DNM3,DNM3,MIR199A2,DNM3OS,DNM3OS;miRNA::hsa-miR-199a-5p,hsa-miR-199a-3p	1319	756	1228	1276	509	1420	3193	677	1465	1267	865	1856	1372	613	2366	992	1939	2822	1942	1505	498	691	2367	2467	1043	1801	2278	1182
758	0	gene miRNA|gene::MIR204,TRPM3,TRPM3,TRPM3,TRPM3,TRPM3,TRPM3,TRPM3,TRPM3,TRPM3;miRNA::hsa-miR-204-5p,hsa-miR-204-3p	13401	12344	18783	23461	8146	10732	10560	16953	34545	27359	21629	33725	26749	16342	25624	26833	15119	34069	16091	26508	7044	8217	41408	47598	20180	26518	35475	17133
759	0	gene miRNA|gene::MIR423,MIR3184,NSRP1,NSRP1;miRNA::hsa-miR-3184-5p,hsa-miR-3184-3p,hsa-miR-423-5p,hsa-miR-423-3p	6830	7805	11085	7054	7244	11832	7353	8782	10519	7580	4447	17073	9250	8584	10220	6035	3789	11373	12972	7917	3517	10616	12804	18682	4436	8436	13634	11665
760	0	|	3	0	0	0	0	8	18	4	3	0	0	7	12	0	39	6	0	32	3	16	22	0	49	44	0	8	33	0
761	0	gene miRNA|gene::MIR485;miRNA::hsa-miR-485-5p,hsa-miR-485-3p	3064	3213	2361	2273	543	3184	2220	1588	4694	3678	2006	4800	3184	460	6513	4463	1811	5354	2314	1042	2281	695	5407	7034	2404	4124	6082	2499
762	0	tRNA repeat gene|tRNA::tRNA-Met-CAT-6-1;repeat::tRNA;gene::FBXO31	7	4	20	16	24	20	3	24	75	45	31	0	26	27	92	628	145	107	142	196	474	649	89	338	365	416	142	286
763	0	tRNA repeat|tRNA::tRNA-Met-CAT-1-1;repeat::tRNA	307	263	264	187	93	42	169	182	387	451	327	44	131	248	20491	37399	21020	8701	4761	5699	4598	11249	24895	31100	71491	60346	53936	23289
764	0	gene miRNA|gene::MIR660,CLCN5,CLCN5,CLCN5;miRNA::hsa-miR-660-5p,hsa-miR-660-3p	1292	1377	1335	1386	328	1429	734	1514	2282	1801	1135	1721	1196	1252	2160	1449	987	2037	1616	1345	921	1105	2040	2471	1102	1826	2508	1914
765	0	repeat gene|repeat::LTR;gene::LOC440040;repeat::LTR,LTR;gene::GRM5,GRM5	340	375	477	288	360	886	398	503	1144	529	287	964	691	262	588	280	96	334	471	360	90	226	629	584	226	263	692	446
766	0	tRNA repeat|tRNA::tRNA-Pro-TGG-3-5;repeat::tRNA;tRNA::tRNA-Pro-TGG-3-4;repeat::tRNA	1225	1380	2064	1249	808	1195	988	1061	1480	2234	1126	1374	982	1012	1536	3707	1436	1510	1779	2135	1844	2387	3066	1662	2384	2855	2109	2111
767	0	tRNA repeat|tRNA::tRNA-Pro-TGG-2-1;repeat::tRNA	73	70	80	78	101	80	41	42	444	114	146	63	157	53	195	687	172	244	281	384	350	383	614	165	437	305	765	317
768	0	repeat gene|repeat::LTR,LTR;gene::PPARA,PPARA	28	36	37	17	19	43	31	29	56	23	15	48	27	12	35	19	7	37	29	26	5	8	37	56	12	34	65	44
769	0	ncrna gene|ncrna::mgU6-53;gene::SNORD8,CHD8,CHD8	80	70	80	39	26	99	117	88	118	94	29	131	90	64	341	218	122	384	502	207	163	365	283	529	184	271	286	318
770	0	tRNA repeat|tRNA::tRNA-Ala-CGC-3-1;repeat::tRNA	0	5	5	0	6	14	3	0	0	0	0	0	3	3	422	549	142	281	230	496	1027	464	636	62	226	156	109	383
771	0	tRNA repeat|repeat::tRNA;tRNA::tRNA-Ala-AGC-3-1;repeat::tRNA	524	448	314	261	269	962	340	618	435	427	214	614	458	286	1055	1229	627	975	668	687	858	609	1083	722	656	1138	525	747
772	0	tRNA repeat|tRNA::tRNA-Ala-AGC-4-1;repeat::tRNA;tRNA::tRNA-Ala-AGC-4-1;repeat::tRNA	10	0	18	8	0	7	0	0	27	36	29	3	0	6	22	169	179	10	26	26	41	81	23	63	200	262	32	31
773	0	tRNA repeat|repeat::tRNA;tRNA::tRNA-Ala-CGC-2-1;repeat::tRNA;tRNA::tRNA-Ala-CGC-2-1;repeat::tRNA;tRNA::tRNA-Ala-TGC-2-1;repeat::tRNA;tRNA::tRNA-Ala-CGC-1-1;repeat::tRNA;tRNA::tRNA-Ala-TGC-3-2;repeat::tRNA;tRNA::tRNA-Ala-TGC-3-1;repeat::tRNA	963	712	1601	1481	489	606	383	957	1631	2691	2187	295	791	1184	1072	2480	1857	1167	910	1281	2048	1155	2060	526	2671	2015	1472	1309
774	0	repeat miRNA gene|repeat::DNA;miRNA::hsa-miR-361-5p,hsa-miR-361-3p;gene::CHM,MIR361	2340	2488	2975	1905	1732	2599	1874	2210	3840	2590	1579	4806	2829	2395	5474	4470	2333	5477	4350	2481	1976	2839	4806	7032	2440	4627	6789	4798
775	0	gene miRNA|gene::MIR301A,SKA2,SKA2;miRNA::hsa-miR-301a-3p,hsa-miR-301a-5p	4476	4583	5073	4615	1084	5443	3218	4915	6327	5876	3604	7329	6119	6051	10653	7483	4264	10036	10313	8141	3829	6814	11060	11494	5304	9077	10988	9248
776	0	ncrna gene|ncrna::U33;gene::RPL13A,SNORD33,RPL13AP5,RPL13A,RPL13A	293	353	352	355	414	293	712	279	427	347	378	373	247	262	400	357	364	444	594	571	455	621	438	746	510	432	687	407
777	0	ncrna gene|ncrna::HBII-142;gene::SNORD66,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1	2108	1488	2083	1700	1320	1380	1272	1348	2488	2297	1348	1975	1281	1264	3634	4403	2453	4148	4478	2672	1809	3580	3569	5671	2701	3583	5426	3300
778	0	ncrna gene|ncrna::U41;gene::TNPO2,TNPO2,TNPO2,SNORD41	37	66	33	41	6	43	75	19	65	68	50	78	27	24	267	192	86	271	201	52	111	109	193	437	140	144	203	113
779	0	gene miRNA|gene::MIR425,DALRD3;miRNA::hsa-miR-425-5p,hsa-miR-425-3p	3206	2791	3391	2753	1048	3012	2106	2492	4506	3842	2295	4636	2846	2081	4506	3809	2322	3996	3435	1540	1771	2362	4985	7998	2786	4140	5460	3289
780	0	tRNA repeat|tRNA::tRNA-Arg-CCG-2-1;repeat::tRNA	3629	5916	3379	2352	2857	1180	2215	3320	4602	7529	5287	1784	3054	1277	2804	2874	2319	2930	2833	2388	11009	1897	5128	2616	5321	5637	5132	4956
781	0	tRNA repeat|tRNA::tRNA-Arg-TCG-1-1;repeat::tRNA	103	116	105	81	83	67	61	122	356	120	96	71	76	226	2538	6587	3558	2701	2412	5216	4256	4936	2606	4794	3168	5793	3281	4567
782	0	tRNA repeat|repeat::tRNA;tRNA::tRNA-Arg-TCG-5-1;repeat::tRNA	88	563	44	57	53	167	350	50	123	104	110	30	56	45	170	346	93	213	96	133	397	94	217	297	161	304	211	186
783	0	tRNA repeat|tRNA::tRNA-Arg-CCT-3-1;repeat::tRNA	3	13	0	3	9	5	17	0	4	0	3	0	0	4	298	368	109	164	115	119	207	228	312	789	147	169	273	182
784	0	repeat|repeat::LINE	1137	520	1106	910	559	142	78	909	930	2777	1484	286	743	425	113	313	613	254	129	86	35	264	966	241	1097	1706	780	851
785	0	tRNA repeat|tRNA::tRNA-Arg-TCG-2-1;repeat::tRNA	8	21	4	31	6	12	12	34	28	28	0	4	13	19	31	35	12	42	31	29	29	25	42	31	23	42	41	45
786	0	tRNA repeat gene|tRNA::tRNA-Arg-CCT-4-1;repeat::tRNA;gene::LUC7L2,C7orf55,C7orf55,C7orf55	3721	2432	3662	3186	2265	2939	1457	3834	7551	10453	5820	1630	4662	1763	6737	9537	4838	5264	5196	6350	4024	6703	13027	13021	9862	14985	16020	10951
787	0	repeat gene|repeat::LTR;gene::SIGLEC11,SIGLEC11	33	94	58	31	3	4	39	23	37	49	10	46	35	17	13	63	3	6	3	22	14	9	35	49	13	33	36	8
788	0	tRNA repeat gene|tRNA::tRNA-Arg-CCT-1-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCT-2-1;repeat::tRNA;gene::KCTD2	261	1011	354	884	756	17680	2666	701	652	446	292	170	515	2782	588	902	309	426	1880	2519	1277	1838	1073	1007	525	1080	1305	1004
